Fri Dec  8 00:11:11 2023 Epoch 149, lr: 0.0000163, val loss: 1.83562, acc: 68.28613
Fri Dec  8 00:11:17 2023 Epoch 150, lr: 0.0000158, val loss: 1.83612, acc: 68.13965
Fri Dec  8 00:11:24 2023 Epoch 151, lr: 0.0000152, val loss: 1.83295, acc: 68.22510
Fri Dec  8 00:11:30 2023 Epoch 152, lr: 0.0000146, val loss: 1.83158, acc: 68.28613
Fri Dec  8 00:11:37 2023 Epoch 153, lr: 0.0000141, val loss: 1.83150, acc: 68.27393
Fri Dec  8 00:11:44 2023 Epoch 154, lr: 0.0000136, val loss: 1.83322, acc: 68.38379
Fri Dec  8 00:11:51 2023 Epoch 155, lr: 0.0000130, val loss: 1.83184, acc: 68.43262
Fri Dec  8 00:11:57 2023 Epoch 156, lr: 0.0000125, val loss: 1.83217, acc: 68.46924
Fri Dec  8 00:12:04 2023 Epoch 157, lr: 0.0000120, val loss: 1.82850, acc: 68.57910
Fri Dec  8 00:12:11 2023 Epoch 158, lr: 0.0000115, val loss: 1.82827, acc: 68.49365
Fri Dec  8 00:12:17 2023 Epoch 159, lr: 0.0000110, val loss: 1.82544, acc: 68.45703
Fri Dec  8 00:12:24 2023 Epoch 160, lr: 0.0000105, val loss: 1.82496, acc: 68.56689
Fri Dec  8 00:12:30 2023 Epoch 161, lr: 0.0000100, val loss: 1.82527, acc: 68.54248
Fri Dec  8 00:12:37 2023 Epoch 162, lr: 0.0000095, val loss: 1.82419, acc: 68.66455
Fri Dec  8 00:12:44 2023 Epoch 163, lr: 0.0000091, val loss: 1.82284, acc: 68.60352
Fri Dec  8 00:12:50 2023 Epoch 164, lr: 0.0000086, val loss: 1.82378, acc: 68.44482
Fri Dec  8 00:12:57 2023 Epoch 165, lr: 0.0000082, val loss: 1.82543, acc: 68.38379
Fri Dec  8 00:13:04 2023 Epoch 166, lr: 0.0000078, val loss: 1.82464, acc: 68.38379
Fri Dec  8 00:13:10 2023 Epoch 167, lr: 0.0000074, val loss: 1.82467, acc: 68.51807
Fri Dec  8 00:13:17 2023 Epoch 168, lr: 0.0000070, val loss: 1.82594, acc: 68.53027
Fri Dec  8 00:13:23 2023 Epoch 169, lr: 0.0000066, val loss: 1.82499, acc: 68.54248
Fri Dec  8 00:13:30 2023 Epoch 170, lr: 0.0000062, val loss: 1.82456, acc: 68.45703
Fri Dec  8 00:13:37 2023 Epoch 171, lr: 0.0000058, val loss: 1.82394, acc: 68.67676
Fri Dec  8 00:13:43 2023 Epoch 172, lr: 0.0000054, val loss: 1.82388, acc: 68.54248
